codaNUM2018,REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40,TagOnTime,Name,Whale,Coda,TsTo,Focal,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10,IPI11,IPI12,IPI13,IPI14,IPI15,IPI16,IPI17,IPI18,IPI19,IPI20,IPI21,IPI22,IPI23,IPI24,IPI25,IPI26,IPI27,IPI28,IPI29,IPI30,IPI31,IPI32,IPI33,IPI34,IPI35,IPI36,IPI37,IPI38,IPI39,IPI40,codaGroup ,average Pw,Pw1,Pw2,Pw3,Pw4,Pw5,Pw6,Pw7,Pw8,Pw9,Pw10,Pw11,Pw12,Pw13,Pw14,Pw15,Pw16,Pw17,Pw18,Pw19,Pw20,Pw21,Pw22,Pw23,Pw24,Pw25,Pw26,Pw27,Pw28,Pw29,Pw30,Pw31,Pw32,Pw33,Pw34,Pw35,Pw36,Pw37,Pw38,Pw39,Pw40,depth,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Roll,Pitch,Head
7049,sw090a002_12388,5,1.2587865,0.4623541,0.4242686,0.1816051,0.1905587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,1,12397.1676,0,3.2916667,3.275,3.2916667,3.3,3.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,5.86E-01,5.85E-01,6.81E-01,6.86E-01,5.43E-01,5.1E-01,5.1E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3453722,0.712463135,0.504737031,0.490130967,-6.726054145,1.974372313,-33.65624733,0.800078518,0.791689966,-1.165510656
7046,sw090a002_12388,5,1.2890328,0.4607874,0.4389019,0.1832051,0.2061384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,4,4,12400.9479,0,3.4333333,3.4583333,3.4166667,3.4166667,3.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,1.11E+00,1.45E+00,1.2E+00,8.14E-01,9.43E-01,1.14E+00,1.14E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.3487875,0.788656239,0.251335769,0.559650369,-9.063593019,12.65001409,-30.21922142,0.422100457,0.909676207,-1.102371444
7050,sw090a002_12388,5,1.2865319,0.457718,0.4377352,0.1910707,0.200008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,2,12404.1724,0,3.3083333,3.275,3.2916667,3.2916667,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2.88E-01,6.24E-01,3.71E-01,2.52E-01,1.69E-01,1.56E-01,1.56E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3546984,0.882019054,-0.018597673,0.473313261,-11.61327547,22.56035304,-22.93995317,-0.039272323,1.077958526,-0.949892653
7047,sw090a002_12388,5,1.2470617,0.4628302,0.4112886,0.1752428,0.1977001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,4,5,12404.8711,0,3.4,3.3916667,3.3916667,3.3833333,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2.02E+00,3.45E+00,2.21E+00,1.76E+00,1.76E+00,1.47E+00,1.47E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5421675,0.91274203,-0.071358271,0.398194479,-12.76843617,24.70540106,-19.92261802,-0.177322365,1.153601992,-0.893259235
7051,sw090a002_12388,5,1.3112309,0.4594329,0.4398276,0.203461,0.2085094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,3,12408.3582,0,3.225,3.275,3.1916667,3.2166667,3.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,1.04E-01,1.98E-01,9.14E-02,1.2E-01,8.05E-02,6.55E-02,6.55E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.7763087,0.929063091,-0.148261551,0.318273233,-14.31323149,28.22969098,-13.1982123,-0.43594075,1.209468068,-0.858577981
7052,sw090a002_12388,5,1.3945753,0.4921203,0.4557923,0.2248577,0.221805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,4,12417.288,0,3.2333333,3.275,3.2416667,3.2333333,3.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2.96E-02,4.18E-02,1.25E-02,3.81E-02,3.02E-02,2.74E-02,2.74E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.1374517,0.934054762,0.365408682,0.152534318,-14.88331756,-3.694623561,-31.14298097,1.175350839,1.169838121,-1.273285203
7048,sw090a002_12388,5,1.2481087,0.4355377,0.4371798,0.1876664,0.1877248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,4,6,12417.7001,0,3.4083333,3.3833333,3.425,3.425,3.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,6.29E-01,1.8E+00,4.88E-01,3.43E-01,3.27E-01,4.07E-01,4.07E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.433181,0.941820943,0.36370519,0.105717913,-15.50891154,-6.149162718,-30.4024833,1.287921687,1.188433429,-1.302145215
7053,sw090a002_12388,5,1.4076624,0.4844113,0.4713096,0.2296168,0.2223247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,5,12421.804,0,3.2916667,3.2916667,3.25,3.3583333,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2.51E-01,6.48E-02,5.09E-02,4.88E-02,1.26E+00,3.8E-02,3.8E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.9936807,0.866660069,0.431851163,0.251903119,-8.184417382,-11.31356837,-31.98861589,1.042739258,1.047557472,-0.874425495
7025,sw090a002_12388,5,1.2399987,0.4405482,0.4404746,0.1746934,0.1842824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,1,12422.1083,0,3.4,3.3916667,3.3583333,3.3416667,3.3416667,3.3416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,4.51E-01,1.47E+00,4.55E-01,2.2E-01,1.87E-01,1.86E-01,1.86E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.692806,0.889855135,0.434497814,0.188310513,-9.90683794,-13.23055828,-30.67277735,1.161833999,1.081749204,-0.936635531
7054,sw090a002_12388,5,1.3581474,0.4681133,0.455573,0.209672,0.2247891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,6,12426.0587,0,3.2416667,3.2916667,3.2333333,3.25,3.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,9.17E-02,1.45E-01,7.3E-02,9.18E-02,9.03E-02,7.5E-02,7.5E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6655166,0.856002144,0.437535252,0.244545723,-7.203697698,-17.3867656,-29.29238405,1.06113313,1.041064265,-0.665020938
7026,sw090a002_12388,5,1.2549472,0.4656667,0.4143083,0.1841,0.1908722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,2,12426.2187,0,3.4416667,3.4416667,3.425,3.425,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.14E+00,3.53E+00,1.31E+00,6.66E-01,5.08E-01,4.13E-01,4.13E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4307842,0.913961903,0.427108772,0.139928276,-8.768700514,-18.3575985,-28.14813514,1.254198881,1.113765745,-0.819415708
7055,sw090a002_12388,5,1.3772575,0.4768966,0.4635669,0.219322,0.217472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,7,12430.2041,0,3.25,3.2666667,3.2416667,3.2583333,3.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,9.15E-02,1.28E-01,9.54E-02,9.53E-02,8.03E-02,7.5E-02,7.5E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.004983,0.862740082,0.449880064,0.168638438,-7.076145879,-20.82565978,-26.7616632,1.212155422,1.062680967,-0.683307537
7027,sw090a002_12388,5,1.2461958,0.4604584,0.4202643,0.1818272,0.1836459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,3,12430.3471,0,3.425,3.4416667,3.4166667,3.425,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,8.65E-01,3.39E+00,9.24E-01,2.89E-01,2.06E-01,1.9E-01,1.9E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8804474,0.850656923,0.444889014,0.144359161,-7.844541874,-21.08820587,-26.29034636,1.257031621,1.068076991,-0.7243265
7056,sw090a002_12388,5,1.3404936,0.4789785,0.4580027,0.2076465,0.1958659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,8,12434.4757,0,3.25,3.2583333,3.2666667,3.3916667,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,6.5E+00,2.22E-01,1.67E-01,1.63E-01,1.29E+01,1.28E+01,1.28E+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3558268,0.844710745,0.509461104,0.129957742,-4.944756253,-23.69981651,-24.52629946,1.321034117,1.014045566,-0.682532988
7028,sw090a002_12388,5,1.245625,0.450125,0.42335,0.1762834,0.1958666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,4,12434.5705,0,3.3916667,3.375,3.3833333,3.3916667,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,2.49E+00,3.42E+00,2.48E+00,2.38E+00,2.25E+00,2.22E+00,2.22E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2081154,0.841585515,0.518088697,0.107542354,-5.127157087,-23.98184556,-24.1429148,1.366127664,1.009517139,-0.722121032
7029,sw090a002_12388,5,1.3483252,0.4702477,0.4689858,0.1946405,0.2144512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,5,12441.5103,0,3.425,3.425,3.4916667,3.4833333,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.75E-01,6.58E-01,1.76E-01,6.38E-02,4.65E-02,5.32E-02,5.32E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.59929559,0.87932786,0.473157409,0.015865848,-7.791373044,-26.83057951,-19.66216826,1.537277026,1.076908643,-0.740950916
7030,sw090a002_12388,5,1.335544,0.4843475,0.4517113,0.1961812,0.203304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,6,12445.759,0,3.45,3.4416667,3.4666667,3.4583333,3.4583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.97E-01,6.5E-01,1.97E-01,1.07E-01,7.66E-02,7.58E-02,7.58E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.58723409,0.861342277,0.522993616,-0.141003238,-9.038979984,-29.27177831,-14.38183768,1.834142716,1.009422511,-0.932837952
7031,sw090a002_12388,5,1.3131367,0.4636014,0.4573896,0.1879892,0.2041565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,7,12450.1093,0,3.4416667,3.4416667,3.4166667,3.3916667,3.3666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,6.14E-01,2.17E+00,8.14E-01,2.67E-01,1.62E-01,1.33E-01,1.33E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88537262,0.896360471,0.494399547,-0.054469203,-8.317733475,-28.06537899,-17.19108149,1.680526226,1.064198415,-0.822690265
7032,sw090a002_12388,5,1.3158587,0.4778733,0.4451474,0.2018266,0.1910114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,8,12454.9801,0,3.4416667,3.4333333,3.4416667,3.4333333,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,3.15E+00,5.7E+00,3.6E+00,2.93E+00,2.5E+00,2.08E+00,2.08E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.07162169,0.8484708,0.489661718,0.113531121,-5.216368312,-24.9859793,-22.76464346,1.342965684,1.03596916,-0.629349971
7033,sw090a002_12388,5,1.2840833,0.4608417,0.4324166,0.1739584,0.2168666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,9,12464.5815,0,3.425,3.3916667,3.3916667,3.375,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.37E+00,1.63E+00,1.86E+00,1.31E+00,1.1E+00,1.15E+00,1.15E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.85898454,0.858990963,0.306974762,0.44590685,-13.83426749,10.8421623,-29.19962026,0.60291723,1.008449764,-1.274889899
7034,sw090a002_12388,5,1.2581583,0.473025,0.4258583,0.1686333,0.1906417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,10,12469.0089,0,3.4,3.3833333,3.3916667,3.3833333,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.35E+00,2.19E+00,9.26E-01,1E+00,1.16E+00,1.41E+00,1.41E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7049233,0.815381765,0.353644278,0.44057568,-12.59985039,7.303035719,-30.99389967,0.676377083,0.964872614,-1.22879951
7035,sw090a002_12388,5,1.2754666,0.476575,0.4186333,0.185875,0.1943833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,11,12473.0809,0,3.425,3.4333333,3.4333333,3.4166667,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.62E+00,2.07E+00,1.6E+00,1.56E+00,1.6E+00,1.45E+00,1.45E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.39256007,0.926338098,0.267013905,0.393056039,-13.12270124,9.29687719,-30.20944745,0.596716878,1.096835657,-1.131316354
7036,sw090a002_12388,5,1.3072916,0.4724916,0.4469334,0.1908416,0.197025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,12,12477.2314,0,3.4,3.4083333,3.3916667,3.3916667,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.48E+00,2.83E+00,1.68E+00,1.07E+00,1.07E+00,1.11E+00,1.11E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.79661549,0.887610122,0.254390718,0.423700251,-12.88040834,11.1868942,-29.67828611,0.540715453,1.06276319,-1.15655847
7037,sw090a002_12388,5,1.3204667,0.4636083,0.4510834,0.1793583,0.2264167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,13,12481.2319,0,3.3916667,3.4166667,3.4166667,3.4083333,3.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1.06E+00,1.35E+00,1.04E+00,1.11E+00,1.13E+00,8.48E-01,8.48E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.62086179,0.919838494,0.32908491,0.373781751,-14.23547821,7.00368765,-30.42089775,0.721891472,1.074575452,-1.221683018
7038,sw090a002_12388,5,1.420775,0.503625,0.46475,0.2223833,0.2300167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,14,12491.0651,0,3.4583333,3.4583333,3.4583333,3.4333333,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,4.78E-01,2.88E-01,3.4E-01,6.59E-01,5.54E-01,5.14E-01,5.14E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.73069558,0.757055435,-0.263272177,0.573474751,-13.22602543,31.00104092,-6.615012983,-0.430381148,0.875948995,-1.33578078
7039,sw090a002_12388,5,1.4129667,0.489525,0.4775,0.2247167,0.221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,15,12495.5714,0,3.425,3.4333333,3.4333333,3.4416667,3.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,3.59E-01,3.17E-01,3.08E-01,3.65E-01,3.87E-01,3.89E-01,3.89E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.64079514,0.768260101,-0.259452307,0.572851154,-13.28431731,30.92143959,-6.953697412,-0.425274566,0.884840165,-1.324541557
7040,sw090a002_12388,5,1.3827167,0.470825,0.451525,0.2227667,0.2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,16,12499.6995,0,3.4666667,3.4583333,3.4583333,3.45,3.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,5.47E-01,3.64E-01,4.39E-01,5.73E-01,6.18E-01,6.44E-01,6.44E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.63245813,0.720113832,-0.138393017,0.674141813,-10.35484911,28.70714496,-15.62710439,-0.202474671,0.808055007,-1.257721841
7041,sw090a002_12388,5,1.3579917,0.4653667,0.4627583,0.2161,0.2137667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,17,12503.6194,0,3.45,3.4583333,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,3.59E-01,4.01E-01,3.41E-01,3.45E-01,3.51E-01,3.58E-01,3.58E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.69376351,0.664717908,-0.051408224,0.737269048,-7.637683127,26.24153271,-20.69343205,-0.069615226,0.732489564,-1.209560457
7042,sw090a002_12388,5,1.3445334,0.4705667,0.449625,0.2036417,0.2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,3,18,12507.7156,0,3.4416667,3.4333333,3.4166667,3.4,3.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,2.97E-01,3.86E-01,3.38E-01,2.62E-01,2.46E-01,2.75E-01,2.75E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.74523491,0.603116087,-0.058990878,0.785536193,-4.2285144,25.51998398,-22.51664636,-0.074955629,0.653423512,-1.121633403
7057,sw090a002_12388,6,1.5583583,0.4851083,0.4472083,0.1909084,0.199425,0.2357083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,9,12520.723,0,3.4333333,3.3916667,3.3833333,3.3583333,3.3666667,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,1.3E+00,1.71E+00,1.32E+00,1.17E+00,1.2E+00,1.24E+00,1.22E+00,1.22E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9291276,0.426616749,0.246421626,0.849734221,6.217708623,12.93920077,-31.6851191,0.282256013,0.449300254,-0.888896935
7058,sw090a002_12388,6,1.4367417,0.4796667,0.3876417,0.2063583,0.1664917,0.1965833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/03/2015,PINCHY,5,10,12526.8836,0,3.525,3.45,3.525,3.5416667,3.5416667,3.5333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,7.65E-01,1.3E+00,7.36E-01,7.05E-01,6.74E-01,6.39E-01,6.48E-01,6.48E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.435801499,0.430825434,0.198456539,0.862877049,5.639018002,14.85692854,-30.85286407,0.226062684,0.452858769,-0.905996785
